시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
J10,경기도교육청,수원시,학원,3000034049,엘디제이영어학원,20170828,20170828,개원,        ,99991231,32,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 청명남로 58,", 2층 (영통동)",16705,null,20240128
J10,경기도교육청,수원시,학원,3000030299,엘렌랭어어학원,20160928,20160928,개원,        ,99991231,40,100,국제화,외국어,"실용외국어(유아/초·중·고),",실용외국어(유아/초·중·고), ,Y,N,경기도 수원시 영통구 도청로17번길 40,", 203호 206호 207호 (이의동)",16509,,20231018
J10,경기도교육청,수원시,학원,3000074951,엘리트타임즈학원,20250724,20250724,개원,        ,        ,100,25,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 영통구 덕영대로 1470,", 202호 (망포동, 망포역플래티넘베이스주건축물제1동)",16685,,20250831
J10,경기도교육청,수원시,학원,3000024475,엘리트푸른학원,20150305,20150305,개원,        ,99991231,140,44,종합(대),,"보습,미술,",, ,Y,N,경기도 수원시 팔달구 갓매산로 29,", 3층전체 (매산로2가, 정설빌딩)",442853,,20250907
J10,경기도교육청,수원시,학원,3000069426,엘리프북수원캠퍼스어학원,20240709,20240709,개원,        ,        ,160,40,국제화,,,, ,Y, ,경기도 수원시 장안구 장안로 278,", 4층 일부(정자동)",16337,,20251012
J10,경기도교육청,수원시,학원,3000024847,엘림그림터미술학원,20150401,20150401,개원,        ,99991231,150,35,예능(대),예능(중),,미술, ,Y,N,경기도 수원시 영통구 영통로 509,", 4층 전체 (영통동)",443809,null,20240303
J10,경기도교육청,수원시,학원,33264,엘스영어메타수학학원,20081204,20081204,개원,        ,99991231,240,36,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 팔달구 동말로 105,  3층 일부 (화서동),442858,031-253-5505,20250309
J10,경기도교육청,수원시,학원,3000024899,엘에스수학전문학원,20150223,20150223,개원,        ,99991231,24,50,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 태장로 77,", 5층 일부 (망포동)",443400,,20250831
J10,경기도교육청,수원시,학원,3000020891,엘에스수학학원,20140228,20140228,개원,        ,99991231,295,41,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 영통구 태장로 77,", 4층 일부 (망포동)",443400,031-2030-506,20250323
J10,경기도교육청,수원시,학원,3000021685,엘에스이(LSE)어학원,20140520,20140520,개원,        ,99991231,718,50,국제화,외국어,,실용외국어(유아/초·중·고), ,Y,N,경기도 수원시 장안구 덕영대로535번길 34,", 303호 (천천동,천천동그린프라자)",440330,031-269-0509,20231018
J10,경기도교육청,수원시,학원,3000068445,엘에이(LA)영어전문학원,20240327,20240327,개원,        ,        ,210,35,입시.검정 및 보습,,,, ,Y,N,경기도 수원시 장안구 수성로245번길 18,"2층 일부(정자동, 201호)",16317,,20240505
J10,경기도교육청,수원시,학원,3000050965,엘에이씨(LAC)린쌤사고력영어학원,20220429,20220429,개원,        ,99991231,150,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 광교호수공원로 20,", 근린생활시설동-2동, 151호, 217호(101동) (원천동, 더샵 광교레이크시티)",16515,010-9405-5772,20260412
J10,경기도교육청,수원시,학원,3000024873,엘영어수학학원,20150326,20150326,개원,        ,99991231,466,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 웰빙타운로49번길 32,", 302호 (이의동, 광교 웰빙프라자 빌딩)",16224,,20240505
J10,경기도교육청,수원시,학원,3696,엘지조이음악학원,19990519,19990519,개원,        ,99991231,400,22,예능(대),예능(중),음악,음악, ,Y,N,경기도 수원시 권선구 금곡로73번길 71,", 404호 (금곡동, 엘지빌리지중심상가)",16382,031-297-2228,20260405
J10,경기도교육청,수원시,학원,15480,엘지피아노전문학원,20050328,20050328,개원,        ,99991231,44,12,예능(대),예능(중),"음악,",음악, ,Y,N,경기도 수원시 영통구 태장로82번길 32, 망포마을동수원엘지빌리지상가동 3층 (망포동),443706,031-273-0345,20231018
J10,경기도교육청,수원시,학원,3000034195,엘카스터디학원,20170911,20170911,개원,        ,99991231,88,28,입시.검정 및 보습,,"보습,",, ,Y,N,경기도 수원시 영통구 영통로 507,", 5층 (영통동)",16706,031-205-0525,20231018
J10,경기도교육청,수원시,학원,3000054637,엘케이영어영통학원,20230316,20230316,개원,        ,99991231,36,50,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 봉영로 1612,", 306호 (영통동, 보보스프라자)",16704,null,20241103
J10,경기도교육청,수원시,학원,3000045373,엘케이영어학원,20201104,20201104,개원,        ,99991231,300,50,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 영통구 영통로218번길 58,", 3층 (영통동)",16698,null,20241103
J10,경기도교육청,수원시,학원,3000047600,엘키즈어학원,20210716,20210716,개원,        ,99991231,127,147,종합(대),,"보습,실용외국어(유아/초·중·고),",, ,Y,N,경기도 수원시 권선구 금곡로 5-6,", 2층 (금곡동)",16381,,20260426
J10,경기도교육청,수원시,학원,3000036276,엘키즈학원,20180313,20180313,개원,        ,99991231,80,147,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 권선구 금곡로 5-25,", 2층 전체 (금곡동)",16381,,20251214
J10,경기도교육청,수원시,학원,3000062165,엘투엘영어학원,20230927,20230927,개원,        ,        ,100,0,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 영통구 중부대로345번길 20,", 203호(원천동, 대산프라자)",16516,,20231018
J10,경기도교육청,수원시,학원,3000072074,엠베스트에스이(SE)권선비전학원,20241008,20241008,개원,        ,        ,40,40,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 권선구 권중로 110,", 201호(권선동,보성,유원아파트 상가2동)",16560,,20251109
J10,경기도교육청,수원시,학원,3000037259,엠베스트에스이공부학원,20180625,20180625,개원,        ,99991231,200,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 팔달구 권광로 367,", 2층 전체(우만동, 월드캐슬)",16494,,20240303
J10,경기도교육청,수원시,학원,3000045825,엠베스트에스이오목천비전학원,20210108,20210108,개원,        ,99991231,700,58,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 권선구 매송고색로 526,", 403호 (오목천동)",16634,031-292-4387,20231018
J10,경기도교육청,수원시,학원,3000036020,엠베스트천천더에듀포레학원,20180227,20180227,개원,        ,99991231,498,0,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 장안구 화산로 87,", 318호, 319호, 320호 전체 (천천동, 천천푸르지오근린생활시설-1)",16420,031-2272-2886,20260405
J10,경기도교육청,수원시,학원,25229,엠비씨아카데미뷰티미용학원,20070108,20070108,개원,        ,99991231,140,100,직업기술,산업응용기술,이·미용,이·미용, ,Y,N,경기도 수원시 팔달구 갓매산로 38,",2층 일부(매산로2가)",16460,031-244-9590,20250914
J10,경기도교육청,수원시,학원,3000054615,엠비씨아카데미뷰티입시학원,20230314,20230314,개원,        ,99991231,90,40,기타(대),기타(중),이·미용,이·미용, ,Y,N,경기도 수원시 팔달구 갓매산로 38,2층 일부(매산로2가),16460,,20250914
J10,경기도교육청,수원시,학원,3000072308,엠스토리2관수학학원,20241101,20241101,개원,        ,        ,99,33,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 장안구 만석로19번길 11-3,", 504호(천천동, 태영프라자)",16329,,20241117
J10,경기도교육청,수원시,학원,3000025319,엠스토리수학학원,20150518,20150518,개원,        ,99991231,357,34,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 장안구 만석로19번길 11-3,", 304호 (천천동, 천천동 528-4 교육연구시설 (배진영))",440330,,20260308
J10,경기도교육청,수원시,학원,3000048500,엠아이광교어학원,20211022,20211022,개원,        ,99991231,432,72,국제화,외국어,,실용외국어(유아/초·중·고), ,Y,N,경기도 수원시 영통구 에듀타운로 102,", B동 706~709호 (이의동, 광교중앙역 SK VIEW)",16509,,20250302
J10,경기도교육청,수원시,학원,3000069189,엠앤씨수학전문학원,20240617,20240617,개원,        ,        ,216,36,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 권선구 동수원로 218-39,"202, 203호(권선동)",16554,,20240623
J10,경기도교육청,수원시,학원,6743,엠앤씨영어수학학원,20040323,20040323,개원,        ,99991231,166,70,종합(대),보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 효원로 363, 매탄위브하늘채 303 상가B 3층 303호 306호 (매탄동),443370,031-211-9396,20250105
J10,경기도교육청,수원시,학원,3000077089,엠에이치수학학원,20260112,20260112,개원,        ,        ,160,40,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y, ,경기도 수원시 영통구 청명남로 58,", 5층 (영통동)",16705,,20260201
J10,경기도교육청,수원시,학원,3000050679,엠오엠수학전문학원,20220404,20220404,개원,        ,99991231,170,54,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 청명남로 10,", 3층 전체 (영통동)",16705,,20260308
J10,경기도교육청,수원시,학원,3000037609,엠오엠수학학원,20180731,20180731,개원,        ,99991231,564,80,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 청명남로 8,", 2층 전체 (영통동)",16705,,20260308
J10,경기도교육청,수원시,학원,3000071796,엠이스터디학원,20240903,20240903,개원,        ,        ,120,40,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 권선구 금곡로196번길 68,", 303호(금곡동, CM타워)",16393,,20240929
J10,경기도교육청,수원시,학원,3000046013,엠이에스어학원,20210129,20210129,개원,        ,99991231,18,30,국제화,외국어,,실용외국어(유아/초·중·고), ,Y,N,경기도 수원시 팔달구 권광로367번길 27,", 203호 (우만동)",16494,,20231018
J10,경기도교육청,수원시,학원,3000062643,엠제이영어학원,20231115,20231115,개원,        ,        ,160,40,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 영통구 효원로 363,", 401호(매탄동,매탄 위브 하늘채 302 상가A)",16543,,20231119
J10,경기도교육청,수원시,학원,34374,엠케이비젼영어학원,20090320,20090320,개원,        ,99991231,522,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 장안구 대평로 86,  화이트쇼핑몰 502호 (정자동),440841,031-269-0014,20260201
J10,경기도교육청,수원시,학원,3000053795,엠케이비젼학원,20230112,20230112,개원,        ,99991231,133,54,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 장안구 대평로 86,", 503호, 504호 (정자동, 화이트쇼핑몰)",16334,,20260201
J10,경기도교육청,수원시,학원,3000076105,엠케이정진별관학원,20251013,20251013,개원,        ,        ,120,60,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 수원시 영통구 효원로 393,", 601호(매탄동, 밀래니엄프라자)",16545,,20260405
J10,경기도교육청,수원시,학원,3000027043,엠케이정진학원,20151203,20151203,개원,        ,99991231,140,70,종합(대),,"보습,진학상담지도",, ,Y,N,경기도 수원시 영통구 효원로 393,", 607호(매탄동, 밀래니엄프라자)",16545,031-8009-0999,20251109
J10,경기도교육청,수원시,학원,3000042481,엠코드고수전문관학원,20191126,20191126,개원,        ,99991231,1300,127,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 봉영로 1620,", 3층 306호, 307호, 308호 전체 (영통동, 대우 월드마크 영통)",16704,,20260405
J10,경기도교육청,수원시,학원,3000050680,엠코드프리미엄학원,20220401,20220401,개원,        ,99991231,1105,134,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 봉영로 1620,", 302~305호 (영통동, 대우 월드마크 영통)",16704,,20260405
J10,경기도교육청,수원시,학원,4022,엠코드하이학원,20031020,20031020,개원,        ,99991231,1513,275,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 봉영로 1623,", 505호,506호,514호 (영통동, 드림피아빌딩)",16703,031-204-5155,20260405
J10,경기도교육청,수원시,학원,3000024881,엠코드학원,20150210,20150210,개원,        ,99991231,1313,296,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 봉영로 1623,", 609호~614호 (영통동, 드림피아빌딩)",443810,031-206-1117,20260405
J10,경기도교육청,수원시,학원,3000075877,엠탑학원,20250904,20250904,개원,        ,        ,120,60,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 수원시 영통구 영통로501번길 10-15,", 4층 전체 (영통동)",16706,,20260201
J10,경기도교육청,수원시,학원,3000029099,엠토수학전문학원,20160531,20160531,개원,        ,99991231,200,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 영통로 112-4,", 3층 (망포동)",16692,031-203-6675,20231018
J10,경기도교육청,수원시,학원,3000059597,엠티(MT)영어학원,20230728,20230728,개원,        ,        ,100,25,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 장안구 정자천로173번길 11-10,"301호(정자동, 뱅뱅프라자)(정자동)",16334,031-245-0578,20250330
J10,경기도교육청,수원시,학원,3000024017,엠포스수학학원,20150109,20150109,개원,        ,99991231,50,100,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 센트럴타운로 92,", 503호 (이의동)",443270,,20231018
J10,경기도교육청,수원시,학원,41765,엠프렙학원,20100718,20100715,개원,        ,99991231,60,60,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 팔달구 권광로 363, 월드프라자 3층 301~302호 (우만동),442816,031-211-8922,20231018
J10,경기도교육청,수원시,학원,3000037507,엠프로학원,20180719,20180719,개원,        ,99991231,49,35,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 권선구 당진로15번길 1,", 1층 일부 (당수동 236-10)",16376,031-419-1449,20231203
J10,경기도교육청,수원시,학원,3000076143,엠플러스학원,20251016,20251016,개원,        ,        ,90,30,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 수원시 권선구 금곡로118번길 24,"206호(금곡동, 리치빌딩)",16388,,20251026
J10,경기도교육청,수원시,학원,3000029567,엠플수학학원,20160714,20160714,개원,        ,99991231,422,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 봉영로 1612,", 504호 (영통동)",16704,null,20250427
J10,경기도교육청,수원시,학원,3000076839,역전타에듀팔달2호점학원,20251218,20251218,개원,        ,        ,90,30,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 팔달구 정조로 850,2층 전체 (북수동),16253,,20260201
J10,경기도교육청,수원시,학원,3000063778,역전타에듀학원,20231218,20231218,개원,        ,        ,100,50,입시.검정 및 보습,,,, ,Y,N,경기도 수원시 팔달구 정조로 818,3층 일부(팔달로1가),16257,,20250316
J10,경기도교육청,수원시,학원,26265,연강학원,20070323,20070323,개원,        ,99991231,60,60,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 권선구 세화로169번길 56,", 3층 전체 (서둔동)",16618,031-296-5665,20231018
J10,경기도교육청,수원시,학원,3000026734,연무해법셀파영수학원,20151102,20151102,개원,        ,99991231,30,25,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 장안구 연무로7번길 4,", 3층전체 (연무동, 대영빌라)",440813,031-241-6070,20231018
J10,경기도교육청,수원시,학원,3000037510,연세랑학원,20180719,20180719,개원,        ,99991231,120,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 봉영로 1612,", 608호(영통동, 보보스프라자)",16704,,20260405
J10,경기도교육청,수원시,학원,3000015842,연세어학원,20120717,20120717,개원,        ,99991231,162,36,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,Y,N,경기도 수원시 장안구 정자천로173번길 17,", 8층 일부 (정자동, 투대일타운)",16334,031-245-5669,20241229
J10,경기도교육청,수원시,학원,3000046151,연세엘리트학원,20210218,20210218,개원,        ,99991231,274,64,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 권선구 정조로 618,", 201호, 202호 (세류동, 성원아파트)",16574,031-226-6946,20231018
J10,경기도교육청,수원시,학원,3459,연세이안음악학원,19990914,19990914,개원,        ,99991231,44,13,예능(대),예능(중),음악,음악, ,Y,N,경기도 수원시 장안구 만석로68번길 10 ,  2층 (정자동),440719,031-269-1020,20260412
J10,경기도교육청,수원시,학원,3000012881,연세이엔엠학원,20111021,20111021,개원,        ,99991231,188,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 권선구 권광로 55,", B209호, B210호 (권선동, 권선자이이편한세상상가2)",16582,031-893-9291,20260201
J10,경기도교육청,수원시,학원,115180,연우입시학원,20000627,20000627,개원,        ,99991231,1365,160,입시.검정 및 보습,보통교과,,입시, ,Y,N,경기도 수원시 팔달구 팔달로 117,", 4층 (화서동)",16441,031-255-5621,20250831
J10,경기도교육청,수원시,학원,116489,열린중앙음악학원,19930325,19930325,개원,19930325,99991231,75,14,예능(대),예능(중),"음악,",음악, ,Y,N,경기도 수원시 권선구 동수원로58번길 21,", 한솔아파트상가동 204호,205호 (곡반정동)",441711,031-239-9700,20231018
J10,경기도교육청,수원시,학원,3000040406,열린학원,20190418,20190418,개원,        ,99991231,44,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 팔달구 월드컵로369번길 3,", 2층 전체 (우만동)",16232,,20240310
J10,경기도교육청,수원시,학원,3000039991,영광일팔공학원,20190315,20190315,개원,        ,99991231,100,50,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 영통구 에듀타운로 84,", 404호(이의동)",16509,,20240303
J10,경기도교육청,수원시,학원,2191,영동라움음악학원,20081023,19991104,개원,        ,99991231,230,30,예능(대),예능(중),음악,음악, ,Y,N,경기도 수원시 영통구 봉영로1517번길 20,", 2층 201호, 202호, 208호, 209호 (영통동 967-2, 극동아파트 제상가동)",16699,031-203-4432,20260405
J10,경기도교육청,수원시,학원,3000034497,영렘브란트매탄미술학원,20171018,20171018,개원,        ,99991231,15,20,예능(대),예능(중),"미술,",미술, ,Y,N,경기도 수원시 영통구 권광로260번길 36,", 301호(현대힐스테이트아파트상가1) (매탄동, 현대힐스테이트아파트)",16532,,20231018
J10,경기도교육청,수원시,학원,3000054559,영렘브란트수원천천미술학원,20230310,20230310,개원,        ,99991231,96,30,예능(대),예능(중),,미술, ,Y,N,경기도 수원시 장안구 만석로19번길 11-3,", 태영프라자 705호 (천천동)",16329,,20231030
J10,경기도교육청,수원시,학원,3000054132,영렘브란트호매실센터미술학원,20230210,20230210,개원,        ,99991231,192,24,예능(대),예능(중),"미술,",미술, ,Y,N,경기도 수원시 권선구 금곡로102번길 37,", 302호 (금곡동, 센트럴프라자B)",16388,,20231018
J10,경기도교육청,수원시,학원,3000049029,영스포츠댄스학원,20211203,20211203,개원,        ,99991231,0,0,기예(대),기예(중),댄스,댄스, ,Y,N,경기도 수원시 권선구 세권로181번길 20-23,", 4층 일부 (권선동)",16566,,20260215
J10,경기도교육청,수원시,학원,3000020198,영아티스트독서실,20131213,20131213,개원,        ,99991231,77,77,독서실,독서,,독서실(유아/초·중·고), ,Y,N,경기도 수원시 영통구 봉영로 1761,", 5층일부 (영통동)",443809,,20231018
J10,경기도교육청,수원시,학원,3000038740,영어수학시간학원,20181127,20181127,개원,        ,99991231,320,20,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 장안구 상률로12번길 72,", 4층 전체 (율전동)",16356,,20251109
J10,경기도교육청,수원시,학원,3000045606,영어시간영어학원,20201207,20201207,개원,        ,99991231,37,6,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 영통구 광교중앙로248번길 7-3,", 202호 (하동)",16512,,20231018
J10,경기도교육청,수원시,학원,3000047357,영어의봄프리미엄초등영어전문학원,20210623,20210623,개원,        ,99991231,80,16,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 태장로54번길 92,", 진성프라자 301호 (망포동, 진성프라자)",16686,,20231018
J10,경기도교육청,수원시,학원,3000036223,영어의자유광교센터학원,20180313,20180313,개원,        ,99991231,69,50,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 영통구 대학로 101,", 304호, 305호 (이의동)",16224,,20231018
J10,경기도교육청,수원시,학원,3000053744,영어의자유영통센터학원,20230109,20230109,개원,        ,99991231,400,80,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 매영로310번길 87,"203호 전체, 309호 일부(영통동, 동보신명아파트상가동)",16699,,20231018
J10,경기도교육청,수원시,학원,3000032221,영어의품격학원,20170306,20170306,개원,        ,99991231,125,60,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 광교중앙로266번길 30,", 303호 (하동)",16512,,20260405
J10,경기도교육청,수원시,학원,3000017258,영어종결센터망포학원,20121221,20121221,개원,        ,99991231,200,57,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 영통로 118,", 4층일부 (망포동,델타빌딩)",443400,031-203-6631,20260201
J10,경기도교육청,수원시,학원,3000030134,영어종결센터매탄학원,20160907,20160907,개원,        ,99991231,100,35,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 매영로 87,", 4층 일부 (매탄동)",16527,,20231018
J10,경기도교육청,수원시,학원,3000050999,영어종결센터천천학원,20220504,20220504,개원,        ,99991231,100,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 장안구 만석로19번길 25-5,", 1001호 일부 (천천동, 센타프라자)",16329,,20240128
J10,경기도교육청,수원시,학원,3000024875,영어충전소학원,20150403,20150403,개원,20220718,20220724,100,0,국제화,국제,,어학(성인), ,Y,N,경기도 수원시 장안구 서부로 2095,", 306호,307호 (율전동, 삼성아파트 상가동)",16363,,20231018
J10,경기도교육청,수원시,학원,3000028285,영일연세음악학원,20160311,20160311,개원,        ,99991231,100,40,예능(대),예능(중),음악,음악, ,Y,N,경기도 수원시 영통구 덕영대로1673번길 16,", 1층 (영통동)",16702,031-202-2611,20250420
J10,경기도교육청,수원시,학원,3000033057,영일학원,20170525,20170525,개원,        ,99991231,10,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 덕영대로1673번길 26,",  101호 102호 (영통동)",16702,,20250427
J10,경기도교육청,수원시,학원,43556,영재스터디학원,20101210,20101209,개원,        ,99991231,90,30,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 권선구 정조로 432, 미영아파트 상가동 3층 302~303호 (세류동),441754,031-236-5630,20231018
J10,경기도교육청,수원시,학원,3000072227,영진아이티학원,20241025,20241025,개원,        ,        ,240,30,기타(대),,,, ,Y, ,경기도 수원시 팔달구 정조로 724,"1203호 (중동, 마이온프라자)",16264,,20250105
J10,경기도교육청,수원시,학원,37747,영통경기간호학원,20091005,20091005,개원,        ,99991231,454,120,직업기술,간호보조기술,간호조무사,간호조무사, ,Y,N,경기도 수원시 영통구 봉영로 1587,", 701호, 702호 일부 (영통동, 다모아프라자)",16703,031-258-6624,20260405
J10,경기도교육청,수원시,학원,35279,영통관리형비책독서실,20090622,20090622,개원,        ,99991231,142,142,독서실,독서,"독서실(유아/초·중·고),",독서실(유아/초·중·고), ,Y,N,경기도 수원시 영통구 봉영로 1763,  한성프라자 7 8층전체 (영통동),443470,031-273-2888,20260201
J10,경기도교육청,수원시,학원,3000040883,영통구청점와와학습코칭학원,20190613,20190613,개원,        ,99991231,396,40,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 매탄로108번길 10,", 6층 602호 전체 (매탄동, 모닝프라자)",16545,031-268-0211,20250810
J10,경기도교육청,수원시,학원,21594,영통김샘학원,20060328,20060328,개원,        ,99991231,314,116,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 영통구 영통로 145, 502동 503호(망포동,443400,031-203-6622,20231018
J10,경기도교육청,수원시,학원,3000017927,영통더웰간호학원,20130306,20130306,개원,        ,99991231,160,80,직업기술,간호보조기술,간호조무사,간호조무사, ,Y,N,경기도 수원시 영통구 영통로 157,"401호, 402호(망포동, 스타프라움 A동)",16689,031-202-1145,20260201
J10,경기도교육청,수원시,학원,3000067832,영통덕스어학원,20240216,20240216,개원,        ,        ,160,80,국제화,외국어,,실용외국어(유아/초·중·고), ,Y, ,경기도 수원시 영통구 봉영로 1569,"504호(영통동, NEW WORLD PLAZA)",16703,,20250525
J10,경기도교육청,수원시,학원,3000040945,영통모던케이댄스실용음악학원,20190619,20190619,개원,        ,99991231,214,62,종합(대),,"무용,음악",, ,Y,N,경기도 수원시 영통구 봉영로 1623,", 3층 315호, 316호 전체 (영통동, 드림피아빌딩)",16703,031-204-4628,20260201
J10,경기도교육청,수원시,학원,3000040944,영통모던케이실용음악학원,20190619,20190619,개원,        ,99991231,116,23,예능(대),예능(중),,음악, ,Y,N,경기도 수원시 영통구 봉영로 1623,", 3층 312호 전체 (영통동, 드림피아빌딩)",16703,031-204-4628,20251207
J10,경기도교육청,수원시,학원,115707,영통목우미술학원,20020313,20020313,개원,20020313,99991231,730,100,예능(대),예능(중),"미술,",미술, ,Y,N,경기도 수원시 영통구 덕영대로 1695,  3층 (영통동),443470,031-202-3715,20231018
J10,경기도교육청,수원시,학원,23206,영통백석학원,20060804,20060804,개원,        ,99991231,60,52,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 영통구 반달로7번길 16,  이폴리스 514호 (영통동),443470,031-204-8837,20231018
J10,경기도교육청,수원시,학원,3000048337,영통베스트간호학원,20211006,20211006,개원,        ,99991231,160,80,직업기술,간호보조기술,간호조무사,간호조무사, ,Y,N,경기도 수원시 영통구 덕영대로 1535,", 601호, 602호(영통동, 현대프라자)",16698,,20250608
J10,경기도교육청,수원시,학원,35270,영통비엔나음악학원,20090616,20090616,개원,        ,99991231,100,17,예능(대),예능(중),음악,음악, ,Y,N,경기도 수원시 영통구 영통로 514,", 301호 일부 (영통동)",16708,031-203-0014,20250302
J10,경기도교육청,수원시,학원,6736,영통서울음악학원,20040701,20040701,개원,        ,99991231,8,8,예능(대),예능(중),"음악,",음악, ,Y,N,경기도 수원시 영통구 봉영로 1587,  다모아프라자 603호 (영통동),443470,031-202-9433,20231018
J10,경기도교육청,수원시,학원,3000076670,영통수학원,20251204,20251204,개원,        ,        ,120,40,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 영통구 반달로 22,", 3층 전체(영통동)",16705,,20260201
J10,경기도교육청,수원시,학원,3000062323,영통스터디챔버영어학원,20231016,20231016,개원,        ,        ,240,80,입시.검정 및 보습,,,, ,Y,N,경기도 수원시 영통구 영통로217번길 6,"204호(영통동, 망포역 센타프라자)",16679,,20231022
J10,경기도교육청,수원시,학원,3000033278,영통시사어학원,20170613,20170613,개원,        ,99991231,260,60,국제화,외국어,,외국어, ,Y,N,경기도 수원시 영통구 봉영로 1612,",  412호(영통동) (영통동)",16704,,20231018
J10,경기도교육청,수원시,학원,3000067709,영통씨앤에이논술국어학원,20240201,20240201,개원,        ,        ,150,50,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 수원시 영통구 반달로7번길 6,"503호(영통동, 센타프라자)",16704,,20260201
J10,경기도교육청,수원시,학원,114658,영통아이티컴퓨터학원,19980721,19980721,개원,        ,99991231,90,30,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경기도 수원시 영통구 영통로 515,  3층 (영통동),443470,031-204-3166,20231018
